,time,mag,mag_err
234,1961.1749267578125,13.959439732553982,5.5076823809361635e-05
235,1961.1957397460938,13.962184902035597,5.521677997574884e-05
236,1961.2166137695312,13.956894541020105,5.4948773120245317e-05
237,1961.2374267578125,13.969056613091361,5.556680395430795e-05
238,1961.2582397460938,13.96369118935964,5.529205596719601e-05
239,1961.2791137695312,13.960181505178708,5.5113081306274544e-05
240,1961.2999267578125,13.95977928551007,5.5094312031026856e-05
241,1961.3207397460938,13.957813011522887,5.4994900183666075e-05
242,1961.3416137695312,13.956077398107581,5.4905953025221284e-05
243,1961.3624267578125,13.96445871364605,5.533092780997933e-05
244,1961.3832397460938,13.97270436105895,5.575584439674584e-05
245,1961.4041137695312,13.96299509723702,5.526320926396263e-05
246,1961.4249267578125,13.9599249282276,5.510806973615368e-05
247,1961.4457397460938,13.96094748669329,5.51623597267481e-05
248,1961.4666137695312,13.958279620985014,5.503041370675602e-05
249,1961.4874267578125,13.972969022870698,5.57809936383204e-05
250,1961.5082397460938,13.96894214008261,5.55742722100861e-05
251,1961.5291137695312,13.967066150109693,5.5482199389286686e-05
252,1961.5499267578125,13.963842382567282,5.532196094588994e-05
253,1961.5707397460938,13.972769440924626,5.5782182924013965e-05
254,1961.5916137695312,13.967934232199255,5.553837872736826e-05
255,1961.6124267578125,13.976222568165547,5.5967581086082824e-05
256,1961.6332397460938,13.975032435910979,5.591358205258775e-05
257,1961.6541137695312,13.970897304621083,5.570260769050332e-05
258,1961.6749267578125,13.974896776887174,5.5913289311333027e-05
259,1961.6957397460938,13.970135141167242,5.567460203343987e-05
260,1961.7166137695312,13.978506873087827,5.6113171613337523e-05
261,1961.7374267578125,13.99504513082033,5.697868468270159e-05
262,1961.7582397460938,13.992945116552034,5.687345468018788e-05
263,1961.7791137695312,13.984438988285053,5.643890111239491e-05
264,1961.7999267578125,13.985315647041041,5.6492893033615956e-05
265,1961.8207397460938,13.99011232075993,5.6749588384204695e-05
266,1961.8416137695312,14.000071689709317,5.728151502709751e-05
267,1961.8624267578125,14.005311546454882,5.756707650139224e-05
268,1961.8832397460938,14.001864122607193,5.739709992988395e-05
269,1961.9041137695312,14.008383488663243,5.774837344201969e-05
270,1961.9249267578125,14.01083664098817,5.788739068581565e-05
271,1961.9457397460938,14.023031505513089,5.855433867297375e-05
272,1961.9666137695312,14.02828484133478,5.8842059042902806e-05
273,1961.9874267578125,14.031812195346568,5.9045891842687694e-05
274,1962.0082397460938,14.035204844951002,5.923874098920057e-05
